DATE,POC_Code,T2M,Island,Fuel_Code,Latitude,Longitude
2015-05-27,WWD1102,8.8,NI,Wind,-41.29561783478981,174.66049610393674
2015-05-28,WWD1102,8.81,NI,Wind,-41.29561783478981,174.66049610393674
2015-05-29,WWD1102,10.04,NI,Wind,-41.29561783478981,174.66049610393674
2015-05-30,WWD1102,11.24,NI,Wind,-41.29561783478981,174.66049610393674
2015-05-31,WWD1102,12.59,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-01,WWD1102,12.71,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-02,WWD1102,13.85,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-03,WWD1102,12.51,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-04,WWD1102,9.55,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-05,WWD1102,8.54,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-06,WWD1102,9.5,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-07,WWD1102,10.29,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-08,WWD1102,11.46,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-09,WWD1102,13.15,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-10,WWD1102,13.48,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-11,WWD1102,9.95,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-12,WWD1102,10.23,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-13,WWD1102,10.18,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-14,WWD1102,11.67,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-15,WWD1102,7.98,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-16,WWD1102,8.81,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-17,WWD1102,9.15,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-18,WWD1102,11.26,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-19,WWD1102,13.3,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-20,WWD1102,10.57,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-21,WWD1102,9.45,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-22,WWD1102,6.94,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-23,WWD1102,7.44,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-24,WWD1102,7.98,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-25,WWD1102,7.86,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-26,WWD1102,9.46,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-27,WWD1102,9.04,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-28,WWD1102,9.73,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-29,WWD1102,10.85,NI,Wind,-41.29561783478981,174.66049610393674
2015-06-30,WWD1102,10.39,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-01,WWD1102,10.59,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-02,WWD1102,9.92,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-03,WWD1102,10.58,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-04,WWD1102,9.5,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-05,WWD1102,9.58,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-06,WWD1102,9.75,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-07,WWD1102,7.31,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-08,WWD1102,6.15,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-09,WWD1102,6.08,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-10,WWD1102,7.05,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-11,WWD1102,6.79,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-12,WWD1102,7.46,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-13,WWD1102,8.13,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-14,WWD1102,9.33,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-15,WWD1102,11.31,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-16,WWD1102,10.91,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-17,WWD1102,9.73,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-18,WWD1102,9.47,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-19,WWD1102,7.28,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-20,WWD1102,7.83,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-21,WWD1102,9.48,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-22,WWD1102,9.61,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-23,WWD1102,9.61,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-24,WWD1102,9.85,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-25,WWD1102,9.47,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-26,WWD1102,11.46,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-27,WWD1102,12.33,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-28,WWD1102,11.43,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-29,WWD1102,9.12,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-30,WWD1102,7.81,NI,Wind,-41.29561783478981,174.66049610393674
2015-07-31,WWD1102,9.03,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-01,WWD1102,10.93,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-02,WWD1102,10.86,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-03,WWD1102,12.44,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-04,WWD1102,12.33,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-05,WWD1102,9.04,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-06,WWD1102,9.33,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-07,WWD1102,9.59,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-08,WWD1102,6.22,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-09,WWD1102,6.22,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-10,WWD1102,6.16,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-11,WWD1102,7.15,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-12,WWD1102,7.38,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-13,WWD1102,8.81,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-14,WWD1102,10.3,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-15,WWD1102,10.52,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-16,WWD1102,9.67,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-17,WWD1102,9.49,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-18,WWD1102,11.39,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-19,WWD1102,10.73,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-20,WWD1102,8.73,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-21,WWD1102,8.93,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-22,WWD1102,9.43,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-23,WWD1102,10.04,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-24,WWD1102,10.41,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-25,WWD1102,10.4,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-26,WWD1102,8.64,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-27,WWD1102,8.83,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-28,WWD1102,10.59,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-29,WWD1102,11.32,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-30,WWD1102,11.56,NI,Wind,-41.29561783478981,174.66049610393674
2015-08-31,WWD1102,8.72,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-01,WWD1102,9.67,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-02,WWD1102,11.77,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-03,WWD1102,10.12,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-04,WWD1102,9.98,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-05,WWD1102,9.92,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-06,WWD1102,8.47,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-07,WWD1102,7.92,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-08,WWD1102,9.08,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-09,WWD1102,9.98,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-10,WWD1102,10.74,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-11,WWD1102,8.34,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-12,WWD1102,7.91,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-13,WWD1102,9.65,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-14,WWD1102,9.06,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-15,WWD1102,11.32,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-16,WWD1102,11.82,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-17,WWD1102,12.49,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-18,WWD1102,12.43,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-19,WWD1102,8.21,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-20,WWD1102,8.12,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-21,WWD1102,7.29,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-22,WWD1102,8.5,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-23,WWD1102,11.13,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-24,WWD1102,9.81,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-25,WWD1102,9.28,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-26,WWD1102,8.54,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-27,WWD1102,8.88,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-28,WWD1102,9.98,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-29,WWD1102,9.94,NI,Wind,-41.29561783478981,174.66049610393674
2015-09-30,WWD1102,10.96,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-01,WWD1102,12.64,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-02,WWD1102,11.88,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-03,WWD1102,11.57,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-04,WWD1102,12.99,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-05,WWD1102,11.32,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-06,WWD1102,12.47,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-07,WWD1102,13.35,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-08,WWD1102,10.64,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-09,WWD1102,10.62,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-10,WWD1102,11.4,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-11,WWD1102,12.59,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-12,WWD1102,13.79,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-13,WWD1102,11.74,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-14,WWD1102,11.48,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-15,WWD1102,11.86,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-16,WWD1102,13.37,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-17,WWD1102,12.58,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-18,WWD1102,13.59,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-19,WWD1102,12.3,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-20,WWD1102,12.52,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-21,WWD1102,13.56,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-22,WWD1102,12.01,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-23,WWD1102,12.35,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-24,WWD1102,12.93,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-25,WWD1102,12.19,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-26,WWD1102,13.06,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-27,WWD1102,11.0,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-28,WWD1102,11.76,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-29,WWD1102,10.2,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-30,WWD1102,9.68,NI,Wind,-41.29561783478981,174.66049610393674
2015-10-31,WWD1102,12.28,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-01,WWD1102,12.47,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-02,WWD1102,13.25,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-03,WWD1102,12.93,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-04,WWD1102,9.44,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-05,WWD1102,10.13,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-06,WWD1102,12.45,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-07,WWD1102,13.2,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-08,WWD1102,13.29,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-09,WWD1102,13.7,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-10,WWD1102,14.47,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-11,WWD1102,11.89,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-12,WWD1102,9.44,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-13,WWD1102,9.72,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-14,WWD1102,11.89,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-15,WWD1102,11.8,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-16,WWD1102,12.01,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-17,WWD1102,13.73,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-18,WWD1102,10.61,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-19,WWD1102,11.68,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-20,WWD1102,13.98,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-21,WWD1102,13.65,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-22,WWD1102,14.41,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-23,WWD1102,14.17,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-24,WWD1102,15.14,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-25,WWD1102,15.79,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-26,WWD1102,16.08,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-27,WWD1102,16.32,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-28,WWD1102,14.88,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-29,WWD1102,13.81,NI,Wind,-41.29561783478981,174.66049610393674
2015-11-30,WWD1102,15.57,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-01,WWD1102,15.71,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-02,WWD1102,16.36,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-03,WWD1102,16.85,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-04,WWD1102,16.0,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-05,WWD1102,16.84,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-06,WWD1102,11.93,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-07,WWD1102,14.4,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-08,WWD1102,14.35,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-09,WWD1102,13.63,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-10,WWD1102,15.93,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-11,WWD1102,15.29,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-12,WWD1102,16.59,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-13,WWD1102,15.41,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-14,WWD1102,14.41,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-15,WWD1102,16.48,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-16,WWD1102,11.58,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-17,WWD1102,11.34,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-18,WWD1102,12.98,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-19,WWD1102,12.83,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-20,WWD1102,15.57,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-21,WWD1102,18.54,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-22,WWD1102,15.92,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-23,WWD1102,13.19,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-24,WWD1102,15.28,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-25,WWD1102,15.75,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-26,WWD1102,15.8,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-27,WWD1102,15.95,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-28,WWD1102,16.74,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-29,WWD1102,13.67,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-30,WWD1102,14.7,NI,Wind,-41.29561783478981,174.66049610393674
2015-12-31,WWD1102,15.01,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-01,WWD1102,18.69,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-02,WWD1102,16.83,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-03,WWD1102,15.23,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-04,WWD1102,12.37,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-05,WWD1102,13.86,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-06,WWD1102,15.64,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-07,WWD1102,16.52,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-08,WWD1102,18.6,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-09,WWD1102,17.87,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-10,WWD1102,15.88,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-11,WWD1102,15.59,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-12,WWD1102,16.29,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-13,WWD1102,14.92,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-14,WWD1102,15.87,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-15,WWD1102,17.35,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-16,WWD1102,17.85,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-17,WWD1102,17.79,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-18,WWD1102,17.75,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-19,WWD1102,17.56,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-20,WWD1102,17.76,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-21,WWD1102,17.55,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-22,WWD1102,18.6,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-23,WWD1102,20.19,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-24,WWD1102,19.2,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-25,WWD1102,19.44,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-26,WWD1102,19.38,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-27,WWD1102,15.61,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-28,WWD1102,14.98,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-29,WWD1102,16.13,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-30,WWD1102,14.86,NI,Wind,-41.29561783478981,174.66049610393674
2016-01-31,WWD1102,14.7,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-01,WWD1102,17.45,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-02,WWD1102,19.48,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-03,WWD1102,20.13,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-04,WWD1102,19.62,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-05,WWD1102,19.25,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-06,WWD1102,16.55,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-07,WWD1102,17.4,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-08,WWD1102,17.5,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-09,WWD1102,18.93,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-10,WWD1102,18.22,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-11,WWD1102,19.28,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-12,WWD1102,18.62,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-13,WWD1102,18.16,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-14,WWD1102,18.68,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-15,WWD1102,19.32,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-16,WWD1102,19.43,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-17,WWD1102,19.06,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-18,WWD1102,19.25,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-19,WWD1102,18.54,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-20,WWD1102,19.21,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-21,WWD1102,18.15,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-22,WWD1102,18.44,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-23,WWD1102,18.07,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-24,WWD1102,18.5,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-25,WWD1102,20.22,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-26,WWD1102,19.51,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-27,WWD1102,19.85,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-28,WWD1102,19.27,NI,Wind,-41.29561783478981,174.66049610393674
2016-02-29,WWD1102,16.23,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-01,WWD1102,14.14,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-02,WWD1102,14.13,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-03,WWD1102,16.3,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-04,WWD1102,17.88,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-05,WWD1102,18.32,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-06,WWD1102,19.53,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-07,WWD1102,19.58,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-08,WWD1102,17.96,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-09,WWD1102,15.73,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-10,WWD1102,17.35,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-11,WWD1102,13.53,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-12,WWD1102,13.83,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-13,WWD1102,15.93,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-14,WWD1102,17.14,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-15,WWD1102,17.5,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-16,WWD1102,12.45,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-17,WWD1102,13.71,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-18,WWD1102,16.46,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-19,WWD1102,17.86,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-20,WWD1102,17.83,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-21,WWD1102,18.36,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-22,WWD1102,18.44,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-23,WWD1102,18.08,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-24,WWD1102,18.8,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-25,WWD1102,14.13,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-26,WWD1102,14.36,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-27,WWD1102,16.56,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-28,WWD1102,15.97,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-29,WWD1102,16.03,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-30,WWD1102,14.26,NI,Wind,-41.29561783478981,174.66049610393674
2016-03-31,WWD1102,15.6,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-01,WWD1102,16.29,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-02,WWD1102,16.6,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-03,WWD1102,18.0,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-04,WWD1102,14.2,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-05,WWD1102,13.25,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-06,WWD1102,14.41,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-07,WWD1102,16.2,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-08,WWD1102,15.0,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-09,WWD1102,13.87,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-10,WWD1102,15.11,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-11,WWD1102,15.76,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-12,WWD1102,16.09,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-13,WWD1102,12.9,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-14,WWD1102,13.84,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-15,WWD1102,13.24,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-16,WWD1102,14.78,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-17,WWD1102,15.48,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-18,WWD1102,13.17,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-19,WWD1102,14.02,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-20,WWD1102,14.35,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-21,WWD1102,13.96,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-22,WWD1102,15.03,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-23,WWD1102,16.17,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-24,WWD1102,13.45,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-25,WWD1102,13.53,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-26,WWD1102,14.36,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-27,WWD1102,14.3,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-28,WWD1102,14.61,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-29,WWD1102,15.38,NI,Wind,-41.29561783478981,174.66049610393674
2016-04-30,WWD1102,12.79,NI,Wind,-41.29561783478981,174.66049610393674
