Fuel_Code,POC_Code,DATE,Total_TP,Island,Latitude,Longitude,PS,T2M,WD50M,WS50M
Wind,WWD1102,24/03/2023,307976,NI,-41.29561783,174.66049610393674,101.15,14.75,335.9,4.29
Wind,WWD1102,25/03/2023,1369586,NI,-41.29561783,174.66049610393674,100.37,16.64,315.7,8.98
Wind,WWD1102,26/03/2023,430263,NI,-41.29561783,174.66049610393674,100.23,16.79,338.1,4.75
Wind,WWD1102,27/03/2023,129174,NI,-41.29561783,174.66049610393674,100.05,16.09,329.8,6.85
Wind,WWD1102,28/03/2023,0,NI,-41.29561783,174.66049610393674,99.86,13.07,217.5,10.04
Wind,WWD1102,29/03/2023,0,NI,-41.29561783,174.66049610393674,100.64,10.76,193.9,14.5
Wind,WWD1102,30/03/2023,0,NI,-41.29561783,174.66049610393674,100.57,12.51,210.3,12.08
Wind,WWD1102,31/03/2023,439855,NI,-41.29561783,174.66049610393674,100.42,14.94,321.7,5.77
Wind,WWD1102,1/04/2023,1343938,NI,-41.29561783,174.66049610393674,99.87,16.18,346.7,10.65
Wind,WWD1102,2/04/2023,1029610,NI,-41.29561783,174.66049610393674,99.92,16.88,318.5,7.82
Wind,WWD1102,3/04/2023,606756,NI,-41.29561783,174.66049610393674,100.81,13.42,177.8,6.99
Wind,WWD1102,4/04/2023,27224,NI,-41.29561783,174.66049610393674,101.09,14.19,277.2,2.38
Wind,WWD1102,5/04/2023,1161427,NI,-41.29561783,174.66049610393674,100.27,15.47,321.8,7.74
Wind,WWD1102,6/04/2023,907385,NI,-41.29561783,174.66049610393674,99.53,15.94,292.8,7.69
Wind,WWD1102,7/04/2023,769854,NI,-41.29561783,174.66049610393674,100.28,12.81,133.6,7.83
Wind,WWD1102,8/04/2023,313430,NI,-41.29561783,174.66049610393674,100.34,12.54,123.5,5.8
Wind,WWD1102,9/04/2023,76689,NI,-41.29561783,174.66049610393674,99.69,14.93,42.2,5.82
Wind,WWD1102,10/04/2023,1050240,NI,-41.29561783,174.66049610393674,99.03,16.46,354.6,9.05
Wind,WWD1102,11/04/2023,1075805,NI,-41.29561783,174.66049610393674,99.24,16.16,336,9.81
Wind,WWD1102,12/04/2023,255090,NI,-41.29561783,174.66049610393674,99.37,15.38,326.2,4.12
Wind,WWD1102,13/04/2023,467759,NI,-41.29561783,174.66049610393674,100.51,14.44,145.8,4.52
Wind,WWD1102,14/04/2023,612728,NI,-41.29561783,174.66049610393674,101.89,14.19,133.7,7.15
Wind,WWD1102,15/04/2023,232910,NI,-41.29561783,174.66049610393674,102.39,14.66,98.1,5.73
Wind,WWD1102,16/04/2023,8296,NI,-41.29561783,174.66049610393674,102.15,15.03,56.6,4
Wind,WWD1102,17/04/2023,91062,NI,-41.29561783,174.66049610393674,101.86,15.06,11.7,4.36
Wind,WWD1102,18/04/2023,854466,NI,-41.29561783,174.66049610393674,101.23,16.21,344.2,7.87
Wind,WWD1102,19/04/2023,766190,NI,-41.29561783,174.66049610393674,101.03,16.35,356,6.46
Wind,WWD1102,20/04/2023,341540,NI,-41.29561783,174.66049610393674,101.25,16.38,336.2,5.44
Wind,WWD1102,21/04/2023,166948,NI,-41.29561783,174.66049610393674,101.18,16.62,337.9,4.38
Wind,WWD1102,22/04/2023,490036,NI,-41.29561783,174.66049610393674,100.81,14.95,153.9,5.72
Wind,WWD1102,23/04/2023,647179,NI,-41.29561783,174.66049610393674,100.61,14.93,324.4,5.78
Wind,WWD1102,24/04/2023,1169369,NI,-41.29561783,174.66049610393674,100.66,12.58,208,9.59
Wind,WWD1102,25/04/2023,460889,NI,-41.29561783,174.66049610393674,100.5,13.19,297.3,6.45
Wind,WWD1102,26/04/2023,822128,NI,-41.29561783,174.66049610393674,100.79,13.08,201.5,7.11
Wind,WWD1102,27/04/2023,31506,NI,-41.29561783,174.66049610393674,101.79,12.26,188.6,2.2
Wind,WWD1102,28/04/2023,20759,NI,-41.29561783,174.66049610393674,101.89,13.06,47.7,1.89
Wind,WWD1102,29/04/2023,242254,NI,-41.29561783,174.66049610393674,101.67,13.49,349,5.11
Wind,WWD1102,30/04/2023,30967,NI,-41.29561783,174.66049610393674,101.6,14.45,37,3.26
Wind,WWD1102,1/05/2023,39248,NI,-41.29561783,174.66049610393674,101.52,15.72,82.7,3.94
Wind,WWD1102,2/05/2023,1097116,NI,-41.29561783,174.66049610393674,101.35,16.79,354.6,8.89
Wind,WWD1102,3/05/2023,1168273,NI,-41.29561783,174.66049610393674,101.09,16.61,348.9,8.45
Wind,WWD1102,4/05/2023,486158,NI,-41.29561783,174.66049610393674,101,15.69,3.2,4.42
Wind,WWD1102,5/05/2023,286083,NI,-41.29561783,174.66049610393674,101.25,16.24,8.4,7.36
Wind,WWD1102,6/05/2023,1032324,NI,-41.29561783,174.66049610393674,101.48,16.61,348.4,9.56
Wind,WWD1102,7/05/2023,274041,NI,-41.29561783,174.66049610393674,101.71,15.84,356.3,5.23
Wind,WWD1102,8/05/2023,400417,NI,-41.29561783,174.66049610393674,101.22,16.28,353.8,6.65
Wind,WWD1102,9/05/2023,1249381,NI,-41.29561783,174.66049610393674,99.55,16.55,0.3,10.27
Wind,WWD1102,10/05/2023,1173351,NI,-41.29561783,174.66049610393674,97.87,13.75,315.5,9.18
Wind,WWD1102,11/05/2023,909165,NI,-41.29561783,174.66049610393674,99.41,9.55,217.3,8.39
Wind,WWD1102,12/05/2023,187637,NI,-41.29561783,174.66049610393674,101.32,11.04,213.6,4.89
Wind,WWD1102,13/05/2023,27952,NI,-41.29561783,174.66049610393674,101.81,11.75,247.7,2.71
Wind,WWD1102,14/05/2023,352137,NI,-41.29561783,174.66049610393674,101.3,12.31,311.3,4.55
Wind,WWD1102,15/05/2023,177179,NI,-41.29561783,174.66049610393674,101.12,11.36,222,5.31
Wind,WWD1102,16/05/2023,162661,NI,-41.29561783,174.66049610393674,101.07,11.21,209.7,4.11
Wind,WWD1102,17/05/2023,1469234,NI,-41.29561783,174.66049610393674,100.67,12.28,318.3,5.28
Wind,WWD1102,18/05/2023,932916,NI,-41.29561783,174.66049610393674,100.53,12.99,347.2,4.75
Wind,WWD1102,19/05/2023,78740,NI,-41.29561783,174.66049610393674,99.18,13,66.9,4.07
Wind,WWD1102,20/05/2023,1227111,NI,-41.29561783,174.66049610393674,97.82,13.33,141.2,7.58
Wind,WWD1102,21/05/2023,1029343,NI,-41.29561783,174.66049610393674,98.85,12.41,269.6,4.96
Wind,WWD1102,22/05/2023,733825,NI,-41.29561783,174.66049610393674,99.36,12.32,318.4,4.34
Wind,WWD1102,23/05/2023,278054,NI,-41.29561783,174.66049610393674,99.56,12.83,253.6,2.86
Wind,WWD1102,24/05/2023,1153303,NI,-41.29561783,174.66049610393674,100.6,11.92,168.9,6.29
Wind,WWD1102,25/05/2023,1058659,NI,-41.29561783,174.66049610393674,101.08,11.58,328.2,5.51
Wind,WWD1102,26/05/2023,2226648,NI,-41.29561783,174.66049610393674,100.69,12.77,322.5,10.09
Wind,WWD1102,27/05/2023,1886318,NI,-41.29561783,174.66049610393674,100.87,14.17,330.2,9.76
Wind,WWD1102,28/05/2023,748649,NI,-41.29561783,174.66049610393674,101.39,13.92,0.4,5.9
Wind,WWD1102,29/05/2023,1723885,NI,-41.29561783,174.66049610393674,100.75,14.69,10.8,9.85
Wind,WWD1102,30/05/2023,1593150,NI,-41.29561783,174.66049610393674,100.22,14.3,332.3,9.16
Wind,WWD1102,31/05/2023,1141461,NI,-41.29561783,174.66049610393674,100.19,12.42,304.1,6.71
Wind,WWD1102,1/06/2023,1953524,NI,-41.29561783,174.66049610393674,100.03,13.96,313.2,8.55
Wind,WWD1102,2/06/2023,1388454,NI,-41.29561783,174.66049610393674,99.84,13.79,300.2,8.61
Wind,WWD1102,3/06/2023,302119,NI,-41.29561783,174.66049610393674,100.85,11.08,272.7,4.63
Wind,WWD1102,4/06/2023,1826825,NI,-41.29561783,174.66049610393674,100.45,11.92,337,6.91
Wind,WWD1102,5/06/2023,2098296,NI,-41.29561783,174.66049610393674,101.09,10.8,168.8,11.02
Wind,WWD1102,6/06/2023,2208200,NI,-41.29561783,174.66049610393674,102.03,10.83,158.6,10.14
Wind,WWD1102,7/06/2023,743283,NI,-41.29561783,174.66049610393674,102.17,10.9,142.4,5.44
Wind,WWD1102,8/06/2023,373841,NI,-41.29561783,174.66049610393674,101.7,10.9,134,3.26
Wind,WWD1102,9/06/2023,330991,NI,-41.29561783,174.66049610393674,101.36,11.53,130.5,3.86
Wind,WWD1102,10/06/2023,39450,NI,-41.29561783,174.66049610393674,101.25,11.43,55.7,2.79
Wind,WWD1102,11/06/2023,657623,NI,-41.29561783,174.66049610393674,100.86,10.57,336.2,4.28
Wind,WWD1102,12/06/2023,1166450,NI,-41.29561783,174.66049610393674,100.67,10.69,197.2,5.62
Wind,WWD1102,13/06/2023,830626,NI,-41.29561783,174.66049610393674,101.06,10.1,194.3,5.2
Wind,WWD1102,14/06/2023,44447,NI,-41.29561783,174.66049610393674,101.05,9.95,176.8,3.24
Wind,WWD1102,15/06/2023,383511,NI,-41.29561783,174.66049610393674,100.55,10.88,359.1,4.44
Wind,WWD1102,16/06/2023,80629,NI,-41.29561783,174.66049610393674,100.56,10.2,52.2,3.97
Wind,WWD1102,17/06/2023,200937,NI,-41.29561783,174.66049610393674,100.85,11.72,118.5,5.66
Wind,WWD1102,18/06/2023,897094,NI,-41.29561783,174.66049610393674,100.9,12.59,96.9,7.72
Wind,WWD1102,19/06/2023,296303,NI,-41.29561783,174.66049610393674,100.8,12.34,77,5.8
Wind,WWD1102,20/06/2023,80178,NI,-41.29561783,174.66049610393674,100.82,11.57,29.7,3.83
Wind,WWD1102,21/06/2023,202135,NI,-41.29561783,174.66049610393674,100.79,11.76,68.3,3.69
Wind,WWD1102,22/06/2023,1484839,NI,-41.29561783,174.66049610393674,100.68,12.78,82.6,7.5
Wind,WWD1102,23/06/2023,1136375,NI,-41.29561783,174.66049610393674,100.63,13.18,104,7.31
Wind,WWD1102,24/06/2023,994967,NI,-41.29561783,174.66049610393674,100.81,13.19,81.4,6.87
Wind,WWD1102,25/06/2023,177032,NI,-41.29561783,174.66049610393674,100.6,12.49,57.7,4.76
Wind,WWD1102,26/06/2023,827605,NI,-41.29561783,174.66049610393674,99.61,12.15,5.8,6.78
Wind,WWD1102,27/06/2023,533097,NI,-41.29561783,174.66049610393674,98.77,11.02,247,4.37
Wind,WWD1102,28/06/2023,684,NI,-41.29561783,174.66049610393674,98.46,10.77,257.8,2.45
Wind,WWD1102,29/06/2023,27668,NI,-41.29561783,174.66049610393674,97.57,10.52,279.1,4.06
Wind,WWD1102,30/06/2023,385156,NI,-41.29561783,174.66049610393674,97.45,9.65,282.5,3.98
Wind,WWD1102,1/07/2023,1272798,NI,-41.29561783,174.66049610393674,97.9,9.49,290,8.2
Wind,WWD1102,2/07/2023,784288,NI,-41.29561783,174.66049610393674,98.18,9.14,249.3,7.32
Wind,WWD1102,3/07/2023,1407554,NI,-41.29561783,174.66049610393674,98.51,9.12,248.3,7.64
Wind,WWD1102,4/07/2023,634994,NI,-41.29561783,174.66049610393674,99.35,10.52,283.1,6.48
Wind,WWD1102,5/07/2023,482905,NI,-41.29561783,174.66049610393674,99.75,10.58,280,4.49
Wind,WWD1102,6/07/2023,637708,NI,-41.29561783,174.66049610393674,100.57,9.2,183.2,5.01
Wind,WWD1102,7/07/2023,47181,NI,-41.29561783,174.66049610393674,100.55,9.38,29.4,4.36
Wind,WWD1102,8/07/2023,195877,NI,-41.29561783,174.66049610393674,99.43,10.26,67.9,5.64
Wind,WWD1102,9/07/2023,149561,NI,-41.29561783,174.66049610393674,99.04,11.4,74.3,4.19
Wind,WWD1102,10/07/2023,10936,NI,-41.29561783,174.66049610393674,99.05,11.17,105.1,1.32
Wind,WWD1102,11/07/2023,317782,NI,-41.29561783,174.66049610393674,99.66,10.51,204.5,3.97
Wind,WWD1102,12/07/2023,1474973,NI,-41.29561783,174.66049610393674,99.66,9.92,275.8,6.5
Wind,WWD1102,13/07/2023,838318,NI,-41.29561783,174.66049610393674,100,10.26,287.1,5.18
Wind,WWD1102,14/07/2023,849204,NI,-41.29561783,174.66049610393674,100.05,11.82,294.6,5.18
Wind,WWD1102,15/07/2023,321269,NI,-41.29561783,174.66049610393674,100.41,11.1,305.4,4.65
Wind,WWD1102,16/07/2023,2099564,NI,-41.29561783,174.66049610393674,99.96,11.9,307.9,7.51
Wind,WWD1102,17/07/2023,600068,NI,-41.29561783,174.66049610393674,100.69,10.23,289.2,4.67
Wind,WWD1102,18/07/2023,1049702,NI,-41.29561783,174.66049610393674,100.59,11.4,301.6,5.1
Wind,WWD1102,19/07/2023,2304286,NI,-41.29561783,174.66049610393674,100.22,11.17,314.6,8.07
Wind,WWD1102,20/07/2023,1596768,NI,-41.29561783,174.66049610393674,100.53,10.44,168.8,7.07
Wind,WWD1102,21/07/2023,2325898,NI,-41.29561783,174.66049610393674,100.87,9.08,138.2,12.32
Wind,WWD1102,22/07/2023,2171250,NI,-41.29561783,174.66049610393674,99.83,8.37,182.7,10.88
Wind,WWD1102,23/07/2023,199433,NI,-41.29561783,174.66049610393674,98.88,9.09,237.7,4.16
Wind,WWD1102,24/07/2023,1801637,NI,-41.29561783,174.66049610393674,99.78,10.64,198.3,8.96
Wind,WWD1102,25/07/2023,432598,NI,-41.29561783,174.66049610393674,99.65,10.1,272,4.28
Wind,WWD1102,26/07/2023,1828546,NI,-41.29561783,174.66049610393674,100.23,8.51,203.9,9.36
Wind,WWD1102,27/07/2023,1951572,NI,-41.29561783,174.66049610393674,100.04,8.89,234.4,8.36
Wind,WWD1102,28/07/2023,1672971,NI,-41.29561783,174.66049610393674,100.94,8.41,190.3,8.49
Wind,WWD1102,29/07/2023,148390,NI,-41.29561783,174.66049610393674,100.93,8.53,310.4,2.34
Wind,WWD1102,30/07/2023,418204,NI,-41.29561783,174.66049610393674,100.99,9.43,341.8,3.08
Wind,WWD1102,31/07/2023,1896326,NI,-41.29561783,174.66049610393674,100.53,11.1,324.2,9.3
Wind,WWD1102,1/08/2023,2309121,NI,-41.29561783,174.66049610393674,99.9,12.24,320.1,12.44
Wind,WWD1102,2/08/2023,1998417,NI,-41.29561783,174.66049610393674,99.82,8.71,228.3,11.43
Wind,WWD1102,3/08/2023,1962680,NI,-41.29561783,174.66049610393674,101.72,7.67,202.5,9.37
Wind,WWD1102,4/08/2023,252854,NI,-41.29561783,174.66049610393674,101.83,9.47,286.8,3.42
Wind,WWD1102,5/08/2023,1062845,NI,-41.29561783,174.66049610393674,102.33,8.85,166.3,6.41
Wind,WWD1102,6/08/2023,876856,NI,-41.29561783,174.66049610393674,101.53,9.04,334.5,4.94
Wind,WWD1102,7/08/2023,1477967,NI,-41.29561783,174.66049610393674,100.56,10.15,315,5.55
Wind,WWD1102,8/08/2023,762164,NI,-41.29561783,174.66049610393674,100.55,7.93,184.9,4
Wind,WWD1102,9/08/2023,76942,NI,-41.29561783,174.66049610393674,100.49,7.93,308.2,3.47
Wind,WWD1102,10/08/2023,1903770,NI,-41.29561783,174.66049610393674,100.43,6.14,194.3,7.88
Wind,WWD1102,11/08/2023,714596,NI,-41.29561783,174.66049610393674,100.73,7.72,205,4.07
Wind,WWD1102,12/08/2023,1717739,NI,-41.29561783,174.66049610393674,100.29,8.6,324.1,6.05
Wind,WWD1102,13/08/2023,2096076,NI,-41.29561783,174.66049610393674,99.76,10.51,323.6,8.67
Wind,WWD1102,14/08/2023,1692957,NI,-41.29561783,174.66049610393674,99.64,10.77,317.1,7.49
Wind,WWD1102,15/08/2023,1867395,NI,-41.29561783,174.66049610393674,99.72,8.79,321.2,7.23
Wind,WWD1102,16/08/2023,1361586,NI,-41.29561783,174.66049610393674,99.5,9.06,307.3,6.06
Wind,WWD1102,17/08/2023,1179951,NI,-41.29561783,174.66049610393674,100.26,8.84,198.7,5.37
Wind,WWD1102,18/08/2023,1188883,NI,-41.29561783,174.66049610393674,100.48,8.98,319,5.07
Wind,WWD1102,19/08/2023,2298960,NI,-41.29561783,174.66049610393674,100.05,10.26,350.6,10.16
Wind,WWD1102,20/08/2023,1867619,NI,-41.29561783,174.66049610393674,99.03,12.02,327.2,9.1
Wind,WWD1102,21/08/2023,1768668,NI,-41.29561783,174.66049610393674,99.77,9.75,197.3,10.87
Wind,WWD1102,22/08/2023,1190991,NI,-41.29561783,174.66049610393674,101.47,8.45,177.4,6.19
Wind,WWD1102,23/08/2023,4532,NI,-41.29561783,174.66049610393674,101.72,8.85,7.1,2.09
Wind,WWD1102,24/08/2023,132180,NI,-41.29561783,174.66049610393674,101.53,9.3,1.1,2.95
Wind,WWD1102,25/08/2023,81089,NI,-41.29561783,174.66049610393674,101.52,9.77,113.1,2.61
Wind,WWD1102,26/08/2023,831655,NI,-41.29561783,174.66049610393674,101.05,10.19,339.2,4.36
Wind,WWD1102,27/08/2023,1754333,NI,-41.29561783,174.66049610393674,100.84,9.04,201.2,8.05
Wind,WWD1102,28/08/2023,1680469,NI,-41.29561783,174.66049610393674,101.31,7.46,185.1,7.46
Wind,WWD1102,29/08/2023,561543,NI,-41.29561783,174.66049610393674,101.4,8.9,312.4,4.12
Wind,WWD1102,30/08/2023,1525308,NI,-41.29561783,174.66049610393674,101.47,9.45,327.8,6.67
Wind,WWD1102,31/08/2023,2227226,NI,-41.29561783,174.66049610393674,101.32,10.64,330.2,7.49
Wind,WWD1102,1/09/2023,2339832,NI,-41.29561783,174.66049610393674,101.11,10.61,324.1,9.23
Wind,WWD1102,2/09/2023,1192224,NI,-41.29561783,174.66049610393674,101.26,10.86,186.9,5.14
Wind,WWD1102,3/09/2023,224283,NI,-41.29561783,174.66049610393674,101.41,11.12,119.4,3.67
Wind,WWD1102,4/09/2023,617874,NI,-41.29561783,174.66049610393674,101.71,11.39,107.9,5.68
Wind,WWD1102,5/09/2023,583702,NI,-41.29561783,174.66049610393674,101.6,11.72,28.6,5.82
Wind,WWD1102,6/09/2023,2286752,NI,-41.29561783,174.66049610393674,101.25,13.28,342.3,10.87
Wind,WWD1102,7/09/2023,1447313,NI,-41.29561783,174.66049610393674,101.51,13.37,324.7,6.84
Wind,WWD1102,8/09/2023,98271,NI,-41.29561783,174.66049610393674,102.56,12.56,45,3.05
Wind,WWD1102,9/09/2023,237633,NI,-41.29561783,174.66049610393674,102.4,12.12,358.9,3.97
Wind,WWD1102,10/09/2023,948964,NI,-41.29561783,174.66049610393674,101.75,12.03,345.7,6.72
Wind,WWD1102,11/09/2023,2285510,NI,-41.29561783,174.66049610393674,100.65,12.47,343.8,10.25
Wind,WWD1102,12/09/2023,1662463,NI,-41.29561783,174.66049610393674,100.23,11.26,298,7.24
Wind,WWD1102,13/09/2023,1134058,NI,-41.29561783,174.66049610393674,100.61,11.49,308.6,4.73
Wind,WWD1102,14/09/2023,2260389,NI,-41.29561783,174.66049610393674,100.15,11.59,311.5,10.54
Wind,WWD1102,15/09/2023,1546964,NI,-41.29561783,174.66049610393674,100.18,10.97,214.4,8.22
Wind,WWD1102,16/09/2023,1868238,NI,-41.29561783,174.66049610393674,100.84,11.18,322.4,10.13
Wind,WWD1102,17/09/2023,1814301,NI,-41.29561783,174.66049610393674,99.83,14.29,313.5,16.05
Wind,WWD1102,18/09/2023,1275717,NI,-41.29561783,174.66049610393674,100.23,13.05,288.3,9.12
Wind,WWD1102,19/09/2023,1991061,NI,-41.29561783,174.66049610393674,101.07,12.7,313.8,8.82
Wind,WWD1102,20/09/2023,2319132,NI,-41.29561783,174.66049610393674,101.26,14.08,329.6,9.98
Wind,WWD1102,21/09/2023,2330783,NI,-41.29561783,174.66049610393674,101.09,13.63,332.9,11.07
Wind,WWD1102,22/09/2023,2290675,NI,-41.29561783,174.66049610393674,100.85,14,335.5,10.35
Wind,WWD1102,23/09/2023,1062681,NI,-41.29561783,174.66049610393674,100.63,12.4,336.1,6.52
Wind,WWD1102,24/09/2023,2014921,NI,-41.29561783,174.66049610393674,101.18,9.8,158.7,8.69
Wind,WWD1102,25/09/2023,2328044,NI,-41.29561783,174.66049610393674,101.16,9.44,154.2,10.2
Wind,WWD1102,26/09/2023,2330263,NI,-41.29561783,174.66049610393674,99.82,9.2,183.3,13.19
Wind,WWD1102,27/09/2023,2024075,NI,-41.29561783,174.66049610393674,99.65,8.91,210.8,9.6
Wind,WWD1102,28/09/2023,199158,NI,-41.29561783,174.66049610393674,99.09,10.56,239.3,3
Wind,WWD1102,29/09/2023,1564556,NI,-41.29561783,174.66049610393674,98.77,10.71,302.2,8.89
Wind,WWD1102,30/09/2023,1543752,NI,-41.29561783,174.66049610393674,99.22,8.9,205.9,8.61
Wind,WWD1102,1/10/2023,1376841,NI,-41.29561783,174.66049610393674,100.19,10.96,303.8,8.24
Wind,WWD1102,2/10/2023,2122400,NI,-41.29561783,174.66049610393674,99.83,13.3,307.6,12.99
Wind,WWD1102,3/10/2023,1887311,NI,-41.29561783,174.66049610393674,101.71,8.7,189,9.2
Wind,WWD1102,4/10/2023,1820417,NI,-41.29561783,174.66049610393674,101.9,10.95,334.9,7.65
Wind,WWD1102,5/10/2023,950334,NI,-41.29561783,174.66049610393674,101.64,12.52,356.5,2.64
Wind,WWD1102,6/10/2023,1759069,NI,-41.29561783,174.66049610393674,100.61,12.74,334.9,8.69
Wind,WWD1102,7/10/2023,1877399,NI,-41.29561783,174.66049610393674,100.04,11.05,177.4,7.07
Wind,WWD1102,8/10/2023,917034,NI,-41.29561783,174.66049610393674,100.04,9.97,149.1,5
Wind,WWD1102,9/10/2023,942110,NI,-41.29561783,174.66049610393674,99.74,11.4,306.5,5.67
Wind,WWD1102,10/10/2023,222605,NI,-41.29561783,174.66049610393674,99.69,11.43,181.2,5.39
Wind,WWD1102,11/10/2023,778663,NI,-41.29561783,174.66049610393674,100.28,9.91,314,5.62
Wind,WWD1102,12/10/2023,899641,NI,-41.29561783,174.66049610393674,100.14,12.6,326.3,4.02
Wind,WWD1102,13/10/2023,2134348,NI,-41.29561783,174.66049610393674,100.28,13.08,329.1,9.66
Wind,WWD1102,14/10/2023,2324082,NI,-41.29561783,174.66049610393674,99.76,13.48,324.3,14.17
Wind,WWD1102,15/10/2023,2022076,NI,-41.29561783,174.66049610393674,99.63,12.78,317.2,12.75
Wind,WWD1102,16/10/2023,1565388,NI,-41.29561783,174.66049610393674,100.66,12.03,324.1,9.63
Wind,WWD1102,17/10/2023,1995041,NI,-41.29561783,174.66049610393674,100.62,12.39,321.6,9.39
Wind,WWD1102,18/10/2023,700758,NI,-41.29561783,174.66049610393674,101.24,12.35,337.5,3.85
Wind,WWD1102,19/10/2023,1818929,NI,-41.29561783,174.66049610393674,100.98,12.99,334.4,4.6
Wind,WWD1102,20/10/2023,1137772,NI,-41.29561783,174.66049610393674,100.66,12.31,249.2,4.79
Wind,WWD1102,21/10/2023,464095,NI,-41.29561783,174.66049610393674,100.48,11.94,172.4,5.11
Wind,WWD1102,22/10/2023,842092,NI,-41.29561783,174.66049610393674,100.97,10.71,149.1,5.91
Wind,WWD1102,23/10/2023,403065,NI,-41.29561783,174.66049610393674,101.33,11.53,349.1,4.12
Wind,WWD1102,24/10/2023,2272253,NI,-41.29561783,174.66049610393674,100.86,13.1,334,10.07
Wind,WWD1102,25/10/2023,1979902,NI,-41.29561783,174.66049610393674,100.18,14.83,318.6,9.1
Wind,WWD1102,26/10/2023,2289780,NI,-41.29561783,174.66049610393674,99.71,14.85,323.8,13.52
Wind,WWD1102,27/10/2023,1573289,NI,-41.29561783,174.66049610393674,100.21,10.15,252.9,8.09
Wind,WWD1102,28/10/2023,26424,NI,-41.29561783,174.66049610393674,101.63,10.07,175.5,2.42
Wind,WWD1102,29/10/2023,273994,NI,-41.29561783,174.66049610393674,101.67,11.6,85.3,3.66
Wind,WWD1102,30/10/2023,313052,NI,-41.29561783,174.66049610393674,101.09,12.59,92.5,5.11
Wind,WWD1102,31/10/2023,132700,NI,-41.29561783,174.66049610393674,100.19,15.14,104.7,4.28
Wind,WWD1102,1/11/2023,1423880,NI,-41.29561783,174.66049610393674,100.01,15.24,338.7,6.55
Wind,WWD1102,2/11/2023,1473347,NI,-41.29561783,174.66049610393674,100.49,14.36,330.5,6.98
Wind,WWD1102,3/11/2023,1073687,NI,-41.29561783,174.66049610393674,100.22,13.26,343.1,6.21
Wind,WWD1102,4/11/2023,1779948,NI,-41.29561783,174.66049610393674,100.34,14,325.3,8.38
Wind,WWD1102,5/11/2023,578146,NI,-41.29561783,174.66049610393674,100.83,13.18,252.2,3.89
Wind,WWD1102,6/11/2023,2229033,NI,-41.29561783,174.66049610393674,101.08,10.81,177.5,9.57
Wind,WWD1102,7/11/2023,2168484,NI,-41.29561783,174.66049610393674,100.71,11.02,170.4,8.72
Wind,WWD1102,8/11/2023,614301,NI,-41.29561783,174.66049610393674,100.55,11.27,171,5.68
Wind,WWD1102,9/11/2023,820703,NI,-41.29561783,174.66049610393674,101.07,11.24,170.5,5.22
Wind,WWD1102,10/11/2023,1488703,NI,-41.29561783,174.66049610393674,101.94,10.33,164,7.17
Wind,WWD1102,11/11/2023,469345,NI,-41.29561783,174.66049610393674,101.9,12.13,352.5,3.46
Wind,WWD1102,12/11/2023,2258724,NI,-41.29561783,174.66049610393674,100.89,14.6,329,7.03
Wind,WWD1102,13/11/2023,1664171,NI,-41.29561783,174.66049610393674,100.19,14.6,316.8,9.93
Wind,WWD1102,14/11/2023,2326318,NI,-41.29561783,174.66049610393674,99.82,14.75,326.9,12.42
Wind,WWD1102,15/11/2023,1664518,NI,-41.29561783,174.66049610393674,100.04,14.99,312.5,6.68
Wind,WWD1102,16/11/2023,2092643,NI,-41.29561783,174.66049610393674,100.21,14.64,324.4,9.01
Wind,WWD1102,17/11/2023,2065685,NI,-41.29561783,174.66049610393674,99.54,15.1,328.5,8.58
Wind,WWD1102,18/11/2023,360235,NI,-41.29561783,174.66049610393674,100.5,13.68,105.6,3.92
Wind,WWD1102,19/11/2023,765586,NI,-41.29561783,174.66049610393674,100.7,13.78,144.7,4.31
Wind,WWD1102,20/11/2023,1571864,NI,-41.29561783,174.66049610393674,101.43,12.94,148,6.89
Wind,WWD1102,21/11/2023,1031156,NI,-41.29561783,174.66049610393674,101.79,13.3,145.2,5.43
Wind,WWD1102,22/11/2023,109313,NI,-41.29561783,174.66049610393674,101.39,15.89,22.2,3.32
Wind,WWD1102,23/11/2023,1726008,NI,-41.29561783,174.66049610393674,100.21,16.35,326,7.8
Wind,WWD1102,24/11/2023,1499706,NI,-41.29561783,174.66049610393674,100.42,11.14,182.1,11.85
Wind,WWD1102,25/11/2023,2325848,NI,-41.29561783,174.66049610393674,100.99,10.7,168.3,12.06
Wind,WWD1102,26/11/2023,971013,NI,-41.29561783,174.66049610393674,100.51,11.6,172.6,5.87
Wind,WWD1102,27/11/2023,1188513,NI,-41.29561783,174.66049610393674,100.1,14.08,339.5,6.01
Wind,WWD1102,28/11/2023,2224054,NI,-41.29561783,174.66049610393674,99.41,15.75,320.2,10.95
Wind,WWD1102,29/11/2023,1245243,NI,-41.29561783,174.66049610393674,100.26,12.17,159.4,5.36
Wind,WWD1102,30/11/2023,622884,NI,-41.29561783,174.66049610393674,100.47,13.68,349.1,4.39
Wind,WWD1102,1/12/2023,971857,NI,-41.29561783,174.66049610393674,101.25,12.51,139.6,5.2
Wind,WWD1102,2/12/2023,990512,NI,-41.29561783,174.66049610393674,101.07,14.35,346.1,7.57
Wind,WWD1102,3/12/2023,2107373,NI,-41.29561783,174.66049610393674,99.88,15.28,340.5,9.95
Wind,WWD1102,4/12/2023,1361311,NI,-41.29561783,174.66049610393674,100.4,12.22,144.1,6.22
Wind,WWD1102,5/12/2023,307276,NI,-41.29561783,174.66049610393674,100.94,13.76,108.2,5.89
