DATE,POC_Code,RH2M
2017-03-29,ARA2201,94.81
2017-03-30,ARA2201,91.23
2017-03-31,ARA2201,80.35
2017-04-01,ARA2201,82.51
2017-04-02,ARA2201,84.07
2017-04-03,ARA2201,90.03
2017-04-04,ARA2201,97.57
2017-04-05,ARA2201,98.51
2017-04-06,ARA2201,84.92
2017-04-07,ARA2201,78.99
2017-04-08,ARA2201,78.72
2017-04-09,ARA2201,81.99
2017-04-10,ARA2201,89.81
2017-04-11,ARA2201,92.16
2017-04-12,ARA2201,96.33
2017-04-13,ARA2201,97.92
2017-04-14,ARA2201,91.94
2017-04-15,ARA2201,91.6
2017-04-16,ARA2201,91.13
2017-04-17,ARA2201,96.71
2017-04-18,ARA2201,91.38
2017-04-19,ARA2201,87.35
2017-04-20,ARA2201,80.24
2017-04-21,ARA2201,76.02
2017-04-22,ARA2201,82.91
2017-04-23,ARA2201,86.49
2017-04-24,ARA2201,90.8
2017-04-25,ARA2201,89.97
2017-04-26,ARA2201,86.35
2017-04-27,ARA2201,84.13
2017-04-28,ARA2201,88.25
2017-04-29,ARA2201,96.64
2017-04-30,ARA2201,96.87
2017-05-01,ARA2201,83.39
2017-05-02,ARA2201,83.2
2017-05-03,ARA2201,91.7
2017-05-04,ARA2201,83.03
2017-05-05,ARA2201,78.61
2017-05-06,ARA2201,79.75
2017-05-07,ARA2201,87.71
2017-05-08,ARA2201,86.8
2017-05-09,ARA2201,88.91
2017-05-10,ARA2201,89.28
2017-05-11,ARA2201,97.11
2017-05-12,ARA2201,94.86
2017-05-13,ARA2201,78.73
2017-05-14,ARA2201,81.57
2017-05-15,ARA2201,89.79
2017-05-16,ARA2201,90.54
2017-05-17,ARA2201,97.46
2017-05-18,ARA2201,94.57
2017-05-19,ARA2201,79.12
2017-05-20,ARA2201,81.91
2017-05-21,ARA2201,72.53
2017-05-22,ARA2201,78.77
2017-05-23,ARA2201,93.57
2017-05-24,ARA2201,98.82
2017-05-25,ARA2201,91.14
2017-05-26,ARA2201,96.78
2017-05-27,ARA2201,97.6
2017-05-28,ARA2201,98.18
2017-05-29,ARA2201,98.13
2017-05-30,ARA2201,90.62
2017-05-31,ARA2201,93.03
2017-06-01,ARA2201,88.69
2017-06-02,ARA2201,97.22
2017-06-03,ARA2201,95.75
2017-06-04,ARA2201,84.68
2017-06-05,ARA2201,94.67
2017-06-06,ARA2201,92.89
2017-06-07,ARA2201,92.45
2017-06-08,ARA2201,87.66
2017-06-09,ARA2201,93.02
2017-06-10,ARA2201,90.99
2017-06-11,ARA2201,88.12
2017-06-12,ARA2201,94.45
2017-06-13,ARA2201,93.51
2017-06-14,ARA2201,76.29
2017-06-15,ARA2201,82.93
2017-06-16,ARA2201,89.2
2017-06-17,ARA2201,87.83
2017-06-18,ARA2201,99.19
2017-06-19,ARA2201,97.87
2017-06-20,ARA2201,92.49
2017-06-21,ARA2201,90.68
2017-06-22,ARA2201,96.76
2017-06-23,ARA2201,99.21
2017-06-24,ARA2201,96.89
2017-06-25,ARA2201,92.44
2017-06-26,ARA2201,85.15
2017-06-27,ARA2201,94.43
2017-06-28,ARA2201,82.64
2017-06-29,ARA2201,81.72
2017-06-30,ARA2201,93.37
2017-07-01,ARA2201,97.43
2017-07-02,ARA2201,98.34
2017-07-03,ARA2201,98.45
2017-07-04,ARA2201,96.96
2017-07-05,ARA2201,89.92
2017-07-06,ARA2201,98.27
2017-07-07,ARA2201,98.16
2017-07-08,ARA2201,96.78
2017-07-09,ARA2201,98.38
2017-07-10,ARA2201,95.53
2017-07-11,ARA2201,87.34
2017-07-12,ARA2201,88.75
2017-07-13,ARA2201,94.55
2017-07-14,ARA2201,93.78
2017-07-15,ARA2201,91.57
2017-07-16,ARA2201,90.14
2017-07-17,ARA2201,95.41
2017-07-18,ARA2201,98.45
2017-07-19,ARA2201,97.91
2017-07-20,ARA2201,98.22
2017-07-21,ARA2201,96.83
2017-07-22,ARA2201,97.91
2017-07-23,ARA2201,94.81
2017-07-24,ARA2201,91.77
2017-07-25,ARA2201,90.88
2017-07-26,ARA2201,88.57
2017-07-27,ARA2201,95.37
2017-07-28,ARA2201,90.58
2017-07-29,ARA2201,79.83
2017-07-30,ARA2201,77.85
2017-07-31,ARA2201,84.3
2017-08-01,ARA2201,97.69
2017-08-02,ARA2201,97.34
2017-08-03,ARA2201,85.44
2017-08-04,ARA2201,85.47
2017-08-05,ARA2201,89.05
2017-08-06,ARA2201,93.38
2017-08-07,ARA2201,92.63
2017-08-08,ARA2201,97.53
2017-08-09,ARA2201,98.59
2017-08-10,ARA2201,95.53
2017-08-11,ARA2201,89.75
2017-08-12,ARA2201,91.62
2017-08-13,ARA2201,86.22
2017-08-14,ARA2201,97.75
2017-08-15,ARA2201,96.39
2017-08-16,ARA2201,94.54
2017-08-17,ARA2201,92.92
2017-08-18,ARA2201,86.12
2017-08-19,ARA2201,97.55
2017-08-20,ARA2201,97.47
2017-08-21,ARA2201,87.9
2017-08-22,ARA2201,79.49
2017-08-23,ARA2201,79.95
2017-08-24,ARA2201,85.46
2017-08-25,ARA2201,89.74
2017-08-26,ARA2201,95.53
2017-08-27,ARA2201,90.4
2017-08-28,ARA2201,97.43
2017-08-29,ARA2201,92.57
2017-08-30,ARA2201,88.59
2017-08-31,ARA2201,92.29
2017-09-01,ARA2201,95.36
2017-09-02,ARA2201,97.44
2017-09-03,ARA2201,90.94
2017-09-04,ARA2201,83.96
2017-09-05,ARA2201,87.99
2017-09-06,ARA2201,98.03
2017-09-07,ARA2201,91.35
2017-09-08,ARA2201,84.05
2017-09-09,ARA2201,94.21
2017-09-10,ARA2201,93.2
2017-09-11,ARA2201,86.96
2017-09-12,ARA2201,85.66
2017-09-13,ARA2201,86.24
2017-09-14,ARA2201,90.62
2017-09-15,ARA2201,86.5
2017-09-16,ARA2201,86.56
2017-09-17,ARA2201,86.58
2017-09-18,ARA2201,92.52
2017-09-19,ARA2201,85.81
2017-09-20,ARA2201,80.01
2017-09-21,ARA2201,95.78
2017-09-22,ARA2201,84.06
2017-09-23,ARA2201,85.69
2017-09-24,ARA2201,86.03
2017-09-25,ARA2201,84.96
2017-09-26,ARA2201,89.01
2017-09-27,ARA2201,92.34
2017-09-28,ARA2201,88.01
2017-09-29,ARA2201,87.62
2017-09-30,ARA2201,85.48
2017-10-01,ARA2201,92.16
2017-10-02,ARA2201,86.8
2017-10-03,ARA2201,84.33
2017-10-04,ARA2201,81.58
2017-10-05,ARA2201,80.53
2017-10-06,ARA2201,94.01
2017-10-07,ARA2201,94.74
2017-10-08,ARA2201,94.59
2017-10-09,ARA2201,94.87
2017-10-10,ARA2201,88.79
2017-10-11,ARA2201,81.03
2017-10-12,ARA2201,79.38
2017-10-13,ARA2201,84.82
2017-10-14,ARA2201,74.8
2017-10-15,ARA2201,78.14
2017-10-16,ARA2201,81.78
2017-10-17,ARA2201,76.65
2017-10-18,ARA2201,79.04
2017-10-19,ARA2201,69.63
2017-10-20,ARA2201,78.52
2017-10-21,ARA2201,82.26
2017-10-22,ARA2201,80.47
2017-10-23,ARA2201,91.59
2017-10-24,ARA2201,82.95
2017-10-25,ARA2201,81.18
2017-10-26,ARA2201,79.96
2017-10-27,ARA2201,94.77
2017-10-28,ARA2201,93.89
2017-10-29,ARA2201,93.65
2017-10-30,ARA2201,83.41
2017-10-31,ARA2201,79.56
2017-11-01,ARA2201,79.95
2017-11-02,ARA2201,80.3
2017-11-03,ARA2201,89.98
2017-11-04,ARA2201,93.08
2017-11-05,ARA2201,78.66
2017-11-06,ARA2201,70.26
2017-11-07,ARA2201,73.92
2017-11-08,ARA2201,79.04
2017-11-09,ARA2201,73.3
2017-11-10,ARA2201,77.82
2017-11-11,ARA2201,72.42
2017-11-12,ARA2201,71.62
2017-11-13,ARA2201,76.33
2017-11-14,ARA2201,79.67
2017-11-15,ARA2201,82.84
2017-11-16,ARA2201,80.05
2017-11-17,ARA2201,74.52
2017-11-18,ARA2201,77.94
2017-11-19,ARA2201,84.56
2017-11-20,ARA2201,78.04
2017-11-21,ARA2201,76.89
2017-11-22,ARA2201,75.23
2017-11-23,ARA2201,78.55
2017-11-24,ARA2201,78.99
2017-11-25,ARA2201,83.88
2017-11-26,ARA2201,85.97
2017-11-27,ARA2201,83.77
2017-11-28,ARA2201,85.47
2017-11-29,ARA2201,85.38
2017-11-30,ARA2201,82.4
2017-12-01,ARA2201,80.05
2017-12-02,ARA2201,76.21
2017-12-03,ARA2201,74.49
2017-12-04,ARA2201,72.94
2017-12-05,ARA2201,75.3
2017-12-06,ARA2201,70.35
2017-12-07,ARA2201,73.17
2017-12-08,ARA2201,82.65
2017-12-09,ARA2201,79.11
2017-12-10,ARA2201,79.84
2017-12-11,ARA2201,77.62
2017-12-12,ARA2201,67.23
2017-12-13,ARA2201,67.43
2017-12-14,ARA2201,75.46
2017-12-15,ARA2201,70.88
2017-12-16,ARA2201,70.62
2017-12-17,ARA2201,78.55
2017-12-18,ARA2201,82.01
2017-12-19,ARA2201,69.77
2017-12-20,ARA2201,59.39
2017-12-21,ARA2201,51.66
2017-12-22,ARA2201,67.4
2017-12-23,ARA2201,68.55
2017-12-24,ARA2201,80.08
2017-12-25,ARA2201,78.25
2017-12-26,ARA2201,90.33
2017-12-27,ARA2201,63.35
2017-12-28,ARA2201,57.71
2017-12-29,ARA2201,68.61
2017-12-30,ARA2201,62.54
2017-12-31,ARA2201,63.56
2018-01-01,ARA2201,74.83
2018-01-02,ARA2201,81.9
2018-01-03,ARA2201,82.31
2018-01-04,ARA2201,95.99
2018-01-05,ARA2201,91.98
2018-01-06,ARA2201,73.48
2018-01-07,ARA2201,90.18
2018-01-08,ARA2201,65.67
2018-01-09,ARA2201,68.11
2018-01-10,ARA2201,71.99
2018-01-11,ARA2201,67.5
2018-01-12,ARA2201,69.49
2018-01-13,ARA2201,77.69
2018-01-14,ARA2201,72.32
2018-01-15,ARA2201,75.74
2018-01-16,ARA2201,74.2
2018-01-17,ARA2201,75.21
2018-01-18,ARA2201,90.12
2018-01-19,ARA2201,83.95
2018-01-20,ARA2201,68.12
2018-01-21,ARA2201,71.83
2018-01-22,ARA2201,90.68
2018-01-23,ARA2201,82.88
2018-01-24,ARA2201,69.83
2018-01-25,ARA2201,65.23
2018-01-26,ARA2201,63.16
2018-01-27,ARA2201,59.79
2018-01-28,ARA2201,60.11
2018-01-29,ARA2201,60.26
2018-01-30,ARA2201,71.84
2018-01-31,ARA2201,66.82
2018-02-01,ARA2201,82.71
2018-02-02,ARA2201,65.88
2018-02-03,ARA2201,70.61
2018-02-04,ARA2201,56.27
2018-02-05,ARA2201,82.62
2018-02-06,ARA2201,68.06
2018-02-07,ARA2201,72.99
2018-02-08,ARA2201,61.7
2018-02-09,ARA2201,93.67
2018-02-10,ARA2201,93.97
2018-02-11,ARA2201,91.78
2018-02-12,ARA2201,89.04
2018-02-13,ARA2201,89.97
2018-02-14,ARA2201,82.85
2018-02-15,ARA2201,66.53
2018-02-16,ARA2201,63.13
2018-02-17,ARA2201,70.87
2018-02-18,ARA2201,74.77
2018-02-19,ARA2201,81.87
2018-02-20,ARA2201,88.68
2018-02-21,ARA2201,74.73
2018-02-22,ARA2201,83.83
2018-02-23,ARA2201,69.22
2018-02-24,ARA2201,68.83
2018-02-25,ARA2201,71.93
2018-02-26,ARA2201,77.99
2018-02-27,ARA2201,80.12
2018-02-28,ARA2201,76.95
2018-03-01,ARA2201,79.13
2018-03-02,ARA2201,76.3
2018-03-03,ARA2201,70.09
2018-03-04,ARA2201,69.66
2018-03-05,ARA2201,65.08
2018-03-06,ARA2201,70.97
2018-03-07,ARA2201,89.12
2018-03-08,ARA2201,84.53
2018-03-09,ARA2201,80.88
2018-03-10,ARA2201,62.39
2018-03-11,ARA2201,61.97
2018-03-12,ARA2201,78.58
2018-03-13,ARA2201,82.77
2018-03-14,ARA2201,68.58
2018-03-15,ARA2201,74.01
2018-03-16,ARA2201,81.47
2018-03-17,ARA2201,79.85
2018-03-18,ARA2201,69.93
2018-03-19,ARA2201,75.23
2018-03-20,ARA2201,75.53
2018-03-21,ARA2201,84.81
2018-03-22,ARA2201,87.31
2018-03-23,ARA2201,83.7
2018-03-24,ARA2201,87.26
2018-03-25,ARA2201,85.79
2018-03-26,ARA2201,77.86
2018-03-27,ARA2201,79.15
2018-03-28,ARA2201,85.65
2018-03-29,ARA2201,89.11
2018-03-30,ARA2201,66.43
2018-03-31,ARA2201,79.85
2018-04-01,ARA2201,66.09
2018-04-02,ARA2201,70.37
2018-04-03,ARA2201,80.59
2018-04-04,ARA2201,80.16
2018-04-05,ARA2201,64.56
2018-04-06,ARA2201,77.85
2018-04-07,ARA2201,72.97
2018-04-08,ARA2201,78.48
2018-04-09,ARA2201,82.2
2018-04-10,ARA2201,92.05
2018-04-11,ARA2201,85.27
2018-04-12,ARA2201,78.49
2018-04-13,ARA2201,71.05
2018-04-14,ARA2201,93.78
2018-04-15,ARA2201,95.12
2018-04-16,ARA2201,91.08
2018-04-17,ARA2201,83.92
2018-04-18,ARA2201,80.47
2018-04-19,ARA2201,78.17
2018-04-20,ARA2201,82.49
2018-04-21,ARA2201,81.91
2018-04-22,ARA2201,65.8
2018-04-23,ARA2201,74.85
2018-04-24,ARA2201,82.32
2018-04-25,ARA2201,75.05
2018-04-26,ARA2201,77.3
2018-04-27,ARA2201,84.15
2018-04-28,ARA2201,96.17
2018-04-29,ARA2201,97.6
2018-04-30,ARA2201,93.88
2018-05-01,ARA2201,88.62
2018-05-02,ARA2201,78.77
2018-05-03,ARA2201,75.97
2018-05-04,ARA2201,78.05
2018-05-05,ARA2201,87.24
2018-05-06,ARA2201,84.97
2018-05-07,ARA2201,74.23
2018-05-08,ARA2201,85.09
2018-05-09,ARA2201,76.56
2018-05-10,ARA2201,88.95
2018-05-11,ARA2201,94.34
2018-05-12,ARA2201,98.32
2018-05-13,ARA2201,98.36
2018-05-14,ARA2201,96.0
2018-05-15,ARA2201,97.83
2018-05-16,ARA2201,95.1
2018-05-17,ARA2201,87.72
2018-05-18,ARA2201,84.6
2018-05-19,ARA2201,94.23
2018-05-20,ARA2201,86.48
2018-05-21,ARA2201,89.66
2018-05-22,ARA2201,94.14
2018-05-23,ARA2201,91.52
2018-05-24,ARA2201,91.76
2018-05-25,ARA2201,95.78
2018-05-26,ARA2201,84.68
2018-05-27,ARA2201,90.25
2018-05-28,ARA2201,79.42
2018-05-29,ARA2201,90.35
2018-05-30,ARA2201,81.15
2018-05-31,ARA2201,83.89
2018-06-01,ARA2201,92.95
2018-06-02,ARA2201,91.9
2018-06-03,ARA2201,98.29
2018-06-04,ARA2201,99.0
2018-06-05,ARA2201,97.22
2018-06-06,ARA2201,85.51
2018-06-07,ARA2201,90.29
2018-06-08,ARA2201,93.39
2018-06-09,ARA2201,91.24
2018-06-10,ARA2201,95.85
2018-06-11,ARA2201,96.72
2018-06-12,ARA2201,94.03
2018-06-13,ARA2201,97.97
2018-06-14,ARA2201,88.44
2018-06-15,ARA2201,91.46
2018-06-16,ARA2201,93.87
2018-06-17,ARA2201,91.94
2018-06-18,ARA2201,98.49
2018-06-19,ARA2201,92.81
2018-06-20,ARA2201,92.8
2018-06-21,ARA2201,88.66
2018-06-22,ARA2201,87.01
2018-06-23,ARA2201,94.72
2018-06-24,ARA2201,95.3
2018-06-25,ARA2201,95.22
2018-06-26,ARA2201,94.6
2018-06-27,ARA2201,86.14
2018-06-28,ARA2201,89.63
2018-06-29,ARA2201,86.44
2018-06-30,ARA2201,88.84
2018-07-01,ARA2201,96.27
2018-07-02,ARA2201,94.57
2018-07-03,ARA2201,84.44
2018-07-04,ARA2201,86.14
2018-07-05,ARA2201,83.62
2018-07-06,ARA2201,88.87
2018-07-07,ARA2201,96.62
2018-07-08,ARA2201,95.86
2018-07-09,ARA2201,95.41
2018-07-10,ARA2201,95.02
2018-07-11,ARA2201,87.07
2018-07-12,ARA2201,84.95
2018-07-13,ARA2201,95.61
2018-07-14,ARA2201,94.59
2018-07-15,ARA2201,94.57
2018-07-16,ARA2201,97.6
2018-07-17,ARA2201,88.81
2018-07-18,ARA2201,86.79
2018-07-19,ARA2201,96.51
2018-07-20,ARA2201,90.36
2018-07-21,ARA2201,91.05
2018-07-22,ARA2201,95.45
2018-07-23,ARA2201,88.92
2018-07-24,ARA2201,84.0
2018-07-25,ARA2201,91.58
2018-07-26,ARA2201,90.19
2018-07-27,ARA2201,88.92
2018-07-28,ARA2201,87.41
2018-07-29,ARA2201,91.48
2018-07-30,ARA2201,81.81
2018-07-31,ARA2201,93.66
2018-08-01,ARA2201,94.08
2018-08-02,ARA2201,86.73
2018-08-03,ARA2201,98.28
2018-08-04,ARA2201,98.34
2018-08-05,ARA2201,98.1
2018-08-06,ARA2201,95.82
2018-08-07,ARA2201,97.8
2018-08-08,ARA2201,98.05
2018-08-09,ARA2201,89.59
2018-08-10,ARA2201,84.75
2018-08-11,ARA2201,82.72
2018-08-12,ARA2201,82.0
2018-08-13,ARA2201,90.77
2018-08-14,ARA2201,94.58
2018-08-15,ARA2201,89.06
2018-08-16,ARA2201,87.99
2018-08-17,ARA2201,91.77
2018-08-18,ARA2201,88.33
2018-08-19,ARA2201,81.36
2018-08-20,ARA2201,97.88
2018-08-21,ARA2201,95.89
2018-08-22,ARA2201,91.13
2018-08-23,ARA2201,91.57
2018-08-24,ARA2201,83.36
2018-08-25,ARA2201,88.26
2018-08-26,ARA2201,82.06
2018-08-27,ARA2201,88.44
2018-08-28,ARA2201,85.59
2018-08-29,ARA2201,97.84
2018-08-30,ARA2201,98.72
2018-08-31,ARA2201,84.21
2018-09-01,ARA2201,85.78
2018-09-02,ARA2201,96.42
2018-09-03,ARA2201,93.11
2018-09-04,ARA2201,94.64
2018-09-05,ARA2201,90.05
2018-09-06,ARA2201,93.07
2018-09-07,ARA2201,90.25
2018-09-08,ARA2201,82.56
2018-09-09,ARA2201,75.71
2018-09-10,ARA2201,77.86
2018-09-11,ARA2201,80.26
2018-09-12,ARA2201,80.52
2018-09-13,ARA2201,82.59
2018-09-14,ARA2201,83.58
2018-09-15,ARA2201,84.02
2018-09-16,ARA2201,83.44
2018-09-17,ARA2201,88.13
2018-09-18,ARA2201,89.74
2018-09-19,ARA2201,93.47
2018-09-20,ARA2201,89.72
2018-09-21,ARA2201,83.46
2018-09-22,ARA2201,82.34
2018-09-23,ARA2201,81.48
2018-09-24,ARA2201,84.15
2018-09-25,ARA2201,86.12
2018-09-26,ARA2201,80.53
2018-09-27,ARA2201,82.38
2018-09-28,ARA2201,81.67
2018-09-29,ARA2201,82.76
2018-09-30,ARA2201,80.36
2018-10-01,ARA2201,84.38
2018-10-02,ARA2201,84.87
2018-10-03,ARA2201,77.55
2018-10-04,ARA2201,84.38
2018-10-05,ARA2201,79.78
2018-10-06,ARA2201,80.55
2018-10-07,ARA2201,84.91
2018-10-08,ARA2201,77.3
2018-10-09,ARA2201,78.79
2018-10-10,ARA2201,78.34
2018-10-11,ARA2201,82.23
2018-10-12,ARA2201,94.55
2018-10-13,ARA2201,76.13
2018-10-14,ARA2201,74.82
2018-10-15,ARA2201,72.08
2018-10-16,ARA2201,76.71
2018-10-17,ARA2201,76.3
2018-10-18,ARA2201,76.54
2018-10-19,ARA2201,63.52
2018-10-20,ARA2201,80.9
2018-10-21,ARA2201,80.31
2018-10-22,ARA2201,81.29
2018-10-23,ARA2201,80.8
2018-10-24,ARA2201,78.5
2018-10-25,ARA2201,78.79
2018-10-26,ARA2201,75.9
2018-10-27,ARA2201,86.45
2018-10-28,ARA2201,85.8
2018-10-29,ARA2201,88.07
2018-10-30,ARA2201,90.98
2018-10-31,ARA2201,79.95
2018-11-01,ARA2201,80.26
2018-11-02,ARA2201,60.9
2018-11-03,ARA2201,88.24
2018-11-04,ARA2201,73.87
2018-11-05,ARA2201,73.15
2018-11-06,ARA2201,74.18
2018-11-07,ARA2201,75.82
2018-11-08,ARA2201,85.0
2018-11-09,ARA2201,86.79
2018-11-10,ARA2201,76.35
2018-11-11,ARA2201,69.71
2018-11-12,ARA2201,83.9
2018-11-13,ARA2201,76.46
2018-11-14,ARA2201,72.58
2018-11-15,ARA2201,69.46
2018-11-16,ARA2201,68.17
2018-11-17,ARA2201,65.62
2018-11-18,ARA2201,71.85
2018-11-19,ARA2201,71.67
2018-11-20,ARA2201,77.26
2018-11-21,ARA2201,87.11
2018-11-22,ARA2201,74.09
2018-11-23,ARA2201,69.67
2018-11-24,ARA2201,89.58
2018-11-25,ARA2201,96.4
2018-11-26,ARA2201,87.7
2018-11-27,ARA2201,85.1
2018-11-28,ARA2201,82.67
2018-11-29,ARA2201,77.22
2018-11-30,ARA2201,85.32
2018-12-01,ARA2201,89.02
2018-12-02,ARA2201,88.28
2018-12-03,ARA2201,88.82
2018-12-04,ARA2201,85.76
2018-12-05,ARA2201,70.86
2018-12-06,ARA2201,89.96
2018-12-07,ARA2201,68.68
2018-12-08,ARA2201,65.12
2018-12-09,ARA2201,71.81
2018-12-10,ARA2201,69.44
2018-12-11,ARA2201,82.62
2018-12-12,ARA2201,84.91
2018-12-13,ARA2201,86.47
2018-12-14,ARA2201,91.23
2018-12-15,ARA2201,78.82
2018-12-16,ARA2201,66.27
2018-12-17,ARA2201,71.3
2018-12-18,ARA2201,65.62
2018-12-19,ARA2201,77.22
2018-12-20,ARA2201,88.53
2018-12-21,ARA2201,82.55
2018-12-22,ARA2201,68.96
2018-12-23,ARA2201,72.4
2018-12-24,ARA2201,96.26
2018-12-25,ARA2201,88.95
2018-12-26,ARA2201,81.88
2018-12-27,ARA2201,80.86
2018-12-28,ARA2201,80.76
2018-12-29,ARA2201,82.75
2018-12-30,ARA2201,76.99
2018-12-31,ARA2201,74.91
2019-01-01,ARA2201,78.77
2019-01-02,ARA2201,76.46
2019-01-03,ARA2201,76.45
2019-01-04,ARA2201,63.14
2019-01-05,ARA2201,67.16
2019-01-06,ARA2201,68.82
2019-01-07,ARA2201,71.25
2019-01-08,ARA2201,65.05
2019-01-09,ARA2201,74.36
2019-01-10,ARA2201,70.95
2019-01-11,ARA2201,65.87
2019-01-12,ARA2201,65.72
2019-01-13,ARA2201,74.68
2019-01-14,ARA2201,85.63
2019-01-15,ARA2201,76.2
2019-01-16,ARA2201,87.26
2019-01-17,ARA2201,70.55
2019-01-18,ARA2201,68.53
2019-01-19,ARA2201,70.65
2019-01-20,ARA2201,64.43
2019-01-21,ARA2201,68.71
2019-01-22,ARA2201,59.18
2019-01-23,ARA2201,69.03
2019-01-24,ARA2201,67.11
2019-01-25,ARA2201,63.25
2019-01-26,ARA2201,65.15
2019-01-27,ARA2201,70.87
2019-01-28,ARA2201,65.23
2019-01-29,ARA2201,56.59
2019-01-30,ARA2201,62.68
2019-01-31,ARA2201,67.05
2019-02-01,ARA2201,65.55
2019-02-02,ARA2201,67.65
2019-02-03,ARA2201,53.05
2019-02-04,ARA2201,59.86
2019-02-05,ARA2201,59.66
2019-02-06,ARA2201,71.53
2019-02-07,ARA2201,65.57
2019-02-08,ARA2201,56.24
2019-02-09,ARA2201,57.87
2019-02-10,ARA2201,61.57
2019-02-11,ARA2201,62.71
2019-02-12,ARA2201,60.49
2019-02-13,ARA2201,55.76
2019-02-14,ARA2201,62.14
2019-02-15,ARA2201,58.75
2019-02-16,ARA2201,55.11
2019-02-17,ARA2201,65.97
2019-02-18,ARA2201,64.15
2019-02-19,ARA2201,56.27
2019-02-20,ARA2201,65.34
2019-02-21,ARA2201,77.26
2019-02-22,ARA2201,88.47
2019-02-23,ARA2201,79.88
2019-02-24,ARA2201,75.37
2019-02-25,ARA2201,74.0
2019-02-26,ARA2201,59.46
2019-02-27,ARA2201,63.37
2019-02-28,ARA2201,56.31
2019-03-01,ARA2201,55.24
2019-03-02,ARA2201,62.28
2019-03-03,ARA2201,50.71
2019-03-04,ARA2201,47.52
2019-03-05,ARA2201,55.06
2019-03-06,ARA2201,59.13
2019-03-07,ARA2201,74.14
2019-03-08,ARA2201,86.8
2019-03-09,ARA2201,74.98
2019-03-10,ARA2201,75.66
2019-03-11,ARA2201,71.29
2019-03-12,ARA2201,69.17
2019-03-13,ARA2201,78.04
2019-03-14,ARA2201,75.73
2019-03-15,ARA2201,80.38
2019-03-16,ARA2201,70.24
2019-03-17,ARA2201,65.46
2019-03-18,ARA2201,65.2
2019-03-19,ARA2201,66.32
2019-03-20,ARA2201,64.99
2019-03-21,ARA2201,70.44
2019-03-22,ARA2201,70.47
2019-03-23,ARA2201,76.24
2019-03-24,ARA2201,80.81
2019-03-25,ARA2201,78.6
2019-03-26,ARA2201,73.14
2019-03-27,ARA2201,75.2
2019-03-28,ARA2201,90.58
2019-03-29,ARA2201,86.2
2019-03-30,ARA2201,79.39
2019-03-31,ARA2201,78.56
2019-04-01,ARA2201,94.1
2019-04-02,ARA2201,73.43
2019-04-03,ARA2201,68.93
2019-04-04,ARA2201,64.51
2019-04-05,ARA2201,71.6
2019-04-06,ARA2201,80.32
2019-04-07,ARA2201,66.17
2019-04-08,ARA2201,93.32
2019-04-09,ARA2201,74.82
2019-04-10,ARA2201,79.9
2019-04-11,ARA2201,90.9
2019-04-12,ARA2201,73.48
2019-04-13,ARA2201,63.47
2019-04-14,ARA2201,68.8
2019-04-15,ARA2201,64.24
2019-04-16,ARA2201,71.08
2019-04-17,ARA2201,75.44
2019-04-18,ARA2201,72.89
2019-04-19,ARA2201,74.26
2019-04-20,ARA2201,76.93
2019-04-21,ARA2201,81.03
2019-04-22,ARA2201,98.4
2019-04-23,ARA2201,89.39
2019-04-24,ARA2201,90.07
2019-04-25,ARA2201,84.78
2019-04-26,ARA2201,81.0
2019-04-27,ARA2201,84.89
2019-04-28,ARA2201,96.33
2019-04-29,ARA2201,90.15
2019-04-30,ARA2201,69.03
2019-05-01,ARA2201,81.8
2019-05-02,ARA2201,73.31
2019-05-03,ARA2201,63.71
2019-05-04,ARA2201,82.66
2019-05-05,ARA2201,80.07
2019-05-06,ARA2201,81.4
2019-05-07,ARA2201,77.59
2019-05-08,ARA2201,84.37
2019-05-09,ARA2201,86.38
2019-05-10,ARA2201,91.78
2019-05-11,ARA2201,82.61
2019-05-12,ARA2201,95.9
2019-05-13,ARA2201,77.73
2019-05-14,ARA2201,79.64
2019-05-15,ARA2201,80.75
2019-05-16,ARA2201,77.51
2019-05-17,ARA2201,67.23
2019-05-18,ARA2201,83.1
2019-05-19,ARA2201,84.15
2019-05-20,ARA2201,79.28
2019-05-21,ARA2201,92.98
2019-05-22,ARA2201,86.15
2019-05-23,ARA2201,84.44
2019-05-24,ARA2201,83.15
2019-05-25,ARA2201,88.09
2019-05-26,ARA2201,86.61
2019-05-27,ARA2201,90.73
2019-05-28,ARA2201,97.68
2019-05-29,ARA2201,78.9
2019-05-30,ARA2201,95.63
2019-05-31,ARA2201,97.96
2019-06-01,ARA2201,93.12
2019-06-02,ARA2201,75.19
2019-06-03,ARA2201,79.71
2019-06-04,ARA2201,93.44
2019-06-05,ARA2201,98.12
2019-06-06,ARA2201,89.99
2019-06-07,ARA2201,82.61
2019-06-08,ARA2201,82.39
2019-06-09,ARA2201,75.43
2019-06-10,ARA2201,87.69
2019-06-11,ARA2201,90.91
2019-06-12,ARA2201,97.76
2019-06-13,ARA2201,99.16
2019-06-14,ARA2201,98.56
2019-06-15,ARA2201,94.14
2019-06-16,ARA2201,81.88
2019-06-17,ARA2201,79.07
2019-06-18,ARA2201,79.55
2019-06-19,ARA2201,80.7
2019-06-20,ARA2201,88.98
2019-06-21,ARA2201,97.96
2019-06-22,ARA2201,84.56
2019-06-23,ARA2201,96.59
2019-06-24,ARA2201,89.45
2019-06-25,ARA2201,85.43
2019-06-26,ARA2201,79.85
2019-06-27,ARA2201,76.42
2019-06-28,ARA2201,81.61
