DATE,Avg_PS
2024-08-17,99.3062
2024-08-18,97.6369
2024-08-19,97.9054
2024-08-20,99.9123
2024-08-21,100.9192
2024-08-22,101.1
2024-08-23,100.6323
2024-08-24,100.3431
2024-08-25,100.2769
2024-08-26,100.0177
2024-08-27,99.3669
2024-08-28,99.1062
2024-08-29,98.5508
2024-08-30,99.2138
2024-08-31,99.3223
2024-09-01,99.2831
2024-09-02,99.66
2024-09-03,98.9538
2024-09-04,99.7938
2024-09-05,100.4254
2024-09-06,100.2331
2024-09-07,99.3162
2024-09-08,99.4477
2024-09-09,99.4062
2024-09-10,99.55
2024-09-11,100.67
2024-09-12,100.6031
2024-09-13,100.11
2024-09-14,99.6277
2024-09-15,99.3523
2024-09-16,98.2115
2024-09-17,97.9892
2024-09-18,98.6992
2024-09-19,98.4377
2024-09-20,98.4862
2024-09-21,99.3169
2024-09-22,99.4923
2024-09-23,99.4508
2024-09-24,99.3808
2024-09-25,100.3192
2024-09-26,99.5723
2024-09-27,99.6385
2024-09-28,100.5323
2024-09-29,100.7946
2024-09-30,101.0208
2024-10-01,100.6485
2024-10-02,99.8885
2024-10-03,99.4569
2024-10-04,99.7446
2024-10-05,99.5538
2024-10-06,99.4977
2024-10-07,99.3785
2024-10-08,99.4008
2024-10-09,99.2377
2024-10-10,100.2615
2024-10-11,100.3115
2024-10-12,99.5185
2024-10-13,99.5592
2024-10-14,99.5431
2024-10-15,100.4085
2024-10-16,101.2315
2024-10-17,101.1715
2024-10-18,100.9792
2024-10-19,101.0231
2024-10-20,100.8346
2024-10-21,100.3562
2024-10-22,100.2
2024-10-23,100.0054
2024-10-24,99.7269
2024-10-25,99.7923
2024-10-26,99.4762
2024-10-27,99.2585
2024-10-28,99.0562
2024-10-29,98.9085
2024-10-30,98.5431
2024-10-31,98.9708
2024-11-01,99.5215
2024-11-02,99.5523
2024-11-03,100.4008
2024-11-04,100.1677
2024-11-05,100.1162
2024-11-06,100.6877
2024-11-07,100.5246
2024-11-08,100.2192
2024-11-09,100.1738
2024-11-10,100.3623
2024-11-11,100.5062
2024-11-12,101.0923
2024-11-13,101.0192
2024-11-14,100.3154
2024-11-15,99.5546
2024-11-16,100.3954
2024-11-17,101.3223
2024-11-18,101.1254
2024-11-19,100.2369
2024-11-20,99.4169
2024-11-21,99.6015
2024-11-22,100.2285
2024-11-23,100.1815
2024-11-24,100.2069
2024-11-25,100.1092
2024-11-26,100.1215
2024-11-27,100.4146
2024-11-28,100.1662
2024-11-29,100.4477
2024-11-30,100.8215
2024-12-01,100.7431
2024-12-02,100.8185
2024-12-03,100.3362
2024-12-04,99.9754
2024-12-05,99.4962
2024-12-06,99.86
2024-12-07,99.8608
2024-12-08,99.1292
2024-12-09,98.9592
2024-12-10,99.4631
2024-12-11,99.4885
2024-12-12,98.9846
2024-12-13,99.2792
2024-12-14,99.8908
2024-12-15,100.0262
2024-12-16,99.7192
2024-12-17,99.92
2024-12-18,99.6462
2024-12-19,98.9815
2024-12-20,98.6454
2024-12-21,98.5615
2024-12-22,98.4777
2024-12-23,98.7146
2024-12-24,98.9154
2024-12-25,98.5385
2024-12-26,98.1346
2024-12-27,98.8462
2024-12-28,99.2962
2024-12-29,99.2908
2024-12-30,98.9154
2024-12-31,98.7608
